text,label,metadata
"The carboxylation of << glutamic acid >> residues to gamma-carboxyglutamic acid (Gla) by the [[ vitamin K-dependent gamma-glutamyl carboxylase ]] (gamma-carboxylase) is an essential posttranslational modification required for the biological activity of a number of proteins, including proteins involved in blood coagulation and its regulation.",SUBSTRATE,[]
"The carboxylation of << glutamic acid >> residues to gamma-carboxyglutamic acid (Gla) by the vitamin K-dependent gamma-glutamyl carboxylase ([[ gamma-carboxylase ]]) is an essential posttranslational modification required for the biological activity of a number of proteins, including proteins involved in blood coagulation and its regulation.",SUBSTRATE,[]
"We posed the following questions: (1) Do cholangiocytes express H3R? (2) Does in vivo administration of << (R)-(alpha)-(-)-methylhistamine dihydrobromide >> (RAMH) ([[ H3R ]] agonist), thioperamide maleate (H3R antagonist) or histamine, in the absence/presence of thioperamide maleate, to bile duct ligated (BDL) rats regulate cholangiocyte proliferation? and (3) Does RAMH inhibit cholangiocyte proliferation by downregulation of cAMP-dependent phosphorylation of protein kinase A (PKA)/extracellular signal-regulated kinase 1/2 (ERK1/2)/ets-like gene-1 (Elk-1)? The expression of H3R was evaluated in liver sections by immunohistochemistry and immunofluorescence, and by real-time PCR in cholangiocyte RNA from normal and BDL rats.",AGONIST,[]
"We posed the following questions: (1) Do cholangiocytes express H3R? (2) Does in vivo administration of (R)-(alpha)-(-)-methylhistamine dihydrobromide (<< RAMH >>) ([[ H3R ]] agonist), thioperamide maleate (H3R antagonist) or histamine, in the absence/presence of thioperamide maleate, to bile duct ligated (BDL) rats regulate cholangiocyte proliferation? and (3) Does RAMH inhibit cholangiocyte proliferation by downregulation of cAMP-dependent phosphorylation of protein kinase A (PKA)/extracellular signal-regulated kinase 1/2 (ERK1/2)/ets-like gene-1 (Elk-1)? The expression of H3R was evaluated in liver sections by immunohistochemistry and immunofluorescence, and by real-time PCR in cholangiocyte RNA from normal and BDL rats.",AGONIST,[]
"We posed the following questions: (1) Do cholangiocytes express H3R? (2) Does in vivo administration of (R)-(alpha)-(-)-methylhistamine dihydrobromide (RAMH) (H3R agonist), << thioperamide maleate >> ([[ H3R ]] antagonist) or histamine, in the absence/presence of thioperamide maleate, to bile duct ligated (BDL) rats regulate cholangiocyte proliferation? and (3) Does RAMH inhibit cholangiocyte proliferation by downregulation of cAMP-dependent phosphorylation of protein kinase A (PKA)/extracellular signal-regulated kinase 1/2 (ERK1/2)/ets-like gene-1 (Elk-1)? The expression of H3R was evaluated in liver sections by immunohistochemistry and immunofluorescence, and by real-time PCR in cholangiocyte RNA from normal and BDL rats.",ANTAGONIST,[]
<< RAMH >> inhibition of cholangiocyte growth was associated with decreased cAMP levels and [[ PKA ]]/ERK1/2/Elk-1 phosphorylation.,INHIBITOR,[]
<< RAMH >> inhibition of cholangiocyte growth was associated with decreased cAMP levels and PKA/[[ ERK1/2 ]]/Elk-1 phosphorylation.,INHIBITOR,[]
<< RAMH >> inhibition of cholangiocyte growth was associated with decreased cAMP levels and PKA/ERK1/2/[[ Elk-1 ]] phosphorylation.,INHIBITOR,[]
<< Proline dehydrogenase >> (PRODH) and Delta(1)-pyrroline-5-carboxylate dehydrogenase (P5CDH) catalyze the two-step oxidation of proline to [[ glutamate ]].,PRODUCT-OF,[]
Proline dehydrogenase (<< PRODH >>) and Delta(1)-pyrroline-5-carboxylate dehydrogenase (P5CDH) catalyze the two-step oxidation of proline to [[ glutamate ]].,PRODUCT-OF,[]
Proline dehydrogenase (PRODH) and << Delta(1)-pyrroline-5-carboxylate dehydrogenase >> (P5CDH) catalyze the two-step oxidation of proline to [[ glutamate ]].,PRODUCT-OF,[]
Proline dehydrogenase (PRODH) and Delta(1)-pyrroline-5-carboxylate dehydrogenase (<< P5CDH >>) catalyze the two-step oxidation of proline to [[ glutamate ]].,PRODUCT-OF,[]
<< Proline dehydrogenase >> (PRODH) and Delta(1)-pyrroline-5-carboxylate dehydrogenase (P5CDH) catalyze the two-step oxidation of [[ proline ]] to glutamate.,SUBSTRATE,[]
Proline dehydrogenase (<< PRODH >>) and Delta(1)-pyrroline-5-carboxylate dehydrogenase (P5CDH) catalyze the two-step oxidation of [[ proline ]] to glutamate.,SUBSTRATE,[]
Proline dehydrogenase (PRODH) and << Delta(1)-pyrroline-5-carboxylate dehydrogenase >> (P5CDH) catalyze the two-step oxidation of [[ proline ]] to glutamate.,SUBSTRATE,[]
Proline dehydrogenase (PRODH) and Delta(1)-pyrroline-5-carboxylate dehydrogenase (<< P5CDH >>) catalyze the two-step oxidation of [[ proline ]] to glutamate.,SUBSTRATE,[]
"Finally, we demonstrate that << T. thermophilus PRODH >> reacts with O(2) producing [[ superoxide ]].",PRODUCT-OF,[]
"Finally, we demonstrate that << T. thermophilus PRODH >> reacts with [[ O(2) ]] producing superoxide.",SUBSTRATE,[]
"This is significant because << superoxide >> production underlies the role of [[ human PRODH ]] in p53-mediated apoptosis, implying commonalities between eukaryotic and bacterial monofunctional PRODHs.",PRODUCT-OF,[]
"The << phosphodiesterase (PDE) 4 >> is the predominant [[ cyclic AMP ]] degrading enzyme in a variety of inflammatory cells including eosinophils, neutrophils, macrophages, T cells and monocytes.",SUBSTRATE,[]
"Consequently, << PDE4 >> inhibitors including [[ cilomilast ]] and AWD 12-281 have been tested in several models of allergic and irritant skin inflammation.",INHIBITOR,[]
"Consequently, << PDE4 >> inhibitors including cilomilast and [[ AWD 12-281 ]] have been tested in several models of allergic and irritant skin inflammation.",INHIBITOR,[]
"Results of early clinical trials with both topically (<< cipamfylline >>, CP80,633) and systemically (CC-10004) active [[ PDE4 ]] inhibitors demonstrated efficacy in atopic dermatitis and in the case of CC-10004, also in psoriasis.",INHIBITOR,[]
"Results of early clinical trials with both topically (cipamfylline, << CP80,633 >>) and systemically (CC-10004) active [[ PDE4 ]] inhibitors demonstrated efficacy in atopic dermatitis and in the case of CC-10004, also in psoriasis.",INHIBITOR,[]
"Although considerable functional diversity exists, most << C2 domains >> are activated by [[ Ca2+ ]] binding and then dock to a specific cellular membrane.",ACTIVATOR,[]
<< Bile acid coenzyme A:amino acid N-acyltransferase >> (BAT) is responsible for the amidation of [[ bile acids ]] with the amino acids glycine and taurine.,SUBSTRATE,[]
Bile acid coenzyme A:amino acid N-acyltransferase (<< BAT >>) is responsible for the amidation of [[ bile acids ]] with the amino acids glycine and taurine.,SUBSTRATE,[]
"Because of their low asparagine synthetase (<< ASNS >>) expression and [[ asparagine ]] biosynthesis, acute lymphoblastic leukemia (ALL) cells are exquisitely sensitive to asparagine depletion.",PRODUCT-OF,[]
"Because of their low << asparagine synthetase >> (ASNS) expression and [[ asparagine ]] biosynthesis, acute lymphoblastic leukemia (ALL) cells are exquisitely sensitive to asparagine depletion.",PRODUCT-OF,[]
"<< Asparagine >> secretion by MSCs was directly related to their [[ ASNS ]] expression levels, suggesting a mechanism - increased concentrations of asparagine in the leukemic cell microenvironment - for the protective effects we observed.",PRODUCT-OF,[]
"<< MK-801 >> ((+)-5-methyl-10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5,10-imine maleate), a noncompetitive [[ NMDA receptor ]] antagonist, partially prevented the decrease in cell viability and the energy impairment.",ANTAGONIST,[]
"MK-801 (<< (+)-5-methyl-10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5,10-imine maleate >>), a noncompetitive [[ NMDA receptor ]] antagonist, partially prevented the decrease in cell viability and the energy impairment.",ANTAGONIST,[]
The use of << Delta 6 desaturase >> (D6D) twice in the conversion of alpha-linolenic acid (ALA; 18:3n-3) to docosahexaenoic acid (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of [[ DHA ]] from ALA.,PRODUCT-OF,[]
The use of Delta 6 desaturase (<< D6D >>) twice in the conversion of alpha-linolenic acid (ALA; 18:3n-3) to docosahexaenoic acid (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from [[ ALA ]].,PRODUCT-OF,[]
The use of << Delta 6 desaturase >> (D6D) twice in the conversion of alpha-linolenic acid (ALA; 18:3n-3) to [[ docosahexaenoic acid ]] (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from ALA.,PRODUCT-OF,[]
The use of Delta 6 desaturase (<< D6D >>) twice in the conversion of alpha-linolenic acid (ALA; 18:3n-3) to [[ docosahexaenoic acid ]] (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from ALA.,PRODUCT-OF,[]
The use of << Delta 6 desaturase >> (D6D) twice in the conversion of alpha-linolenic acid (ALA; 18:3n-3) to docosahexaenoic acid ([[ DHA ]]; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from ALA.,PRODUCT-OF,[]
The use of Delta 6 desaturase (<< D6D >>) twice in the conversion of alpha-linolenic acid (ALA; 18:3n-3) to docosahexaenoic acid ([[ DHA ]]; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from ALA.,PRODUCT-OF,[]
The use of Delta 6 desaturase (<< D6D >>) twice in the conversion of alpha-linolenic acid (ALA; 18:3n-3) to docosahexaenoic acid (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of [[ DHA ]] from ALA.,SUBSTRATE,[]
The use of << Delta 6 desaturase >> (D6D) twice in the conversion of alpha-linolenic acid (ALA; 18:3n-3) to docosahexaenoic acid (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from [[ ALA ]].,SUBSTRATE,[]
The use of << Delta 6 desaturase >> (D6D) twice in the conversion of [[ alpha-linolenic acid ]] (ALA; 18:3n-3) to docosahexaenoic acid (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from ALA.,SUBSTRATE,[]
The use of Delta 6 desaturase (<< D6D >>) twice in the conversion of [[ alpha-linolenic acid ]] (ALA; 18:3n-3) to docosahexaenoic acid (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from ALA.,SUBSTRATE,[]
The use of << Delta 6 desaturase >> (D6D) twice in the conversion of alpha-linolenic acid ([[ ALA ]]; 18:3n-3) to docosahexaenoic acid (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from ALA.,SUBSTRATE,[]
The use of Delta 6 desaturase (<< D6D >>) twice in the conversion of alpha-linolenic acid ([[ ALA ]]; 18:3n-3) to docosahexaenoic acid (DHA; 22:6n-3) suggests that this enzyme may play a key regulatory role in the synthesis and accumulation of DHA from ALA.,SUBSTRATE,[]
"The accumulation of the post-<< D6D >> products of 22:5n-3, 24:6n-3 and [[ DHA ]], in cell phospholipids was saturated at concentrations of >18 microM ALA.",PRODUCT-OF,[]
The parallel pattern of accumulation of 24:6n-3 and DHA in response to increasing concentrations of ALA suggests that the competition between 24:5n-3 and ALA for << D6D >> may contribute to the limited accumulation of [[ DHA ]] in cell membranes.,PRODUCT-OF,[]
The parallel pattern of accumulation of 24:6n-3 and DHA in response to increasing concentrations of ALA suggests that the competition between 24:5n-3 and << ALA >> for [[ D6D ]] may contribute to the limited accumulation of DHA in cell membranes.,SUBSTRATE,[]
<< Dopamine D1 receptor >> agonist and D2 receptor antagonist effects of the natural product [[ (-)-stepholidine ]]: molecular modeling and dynamics simulations.,AGONIST,[]
Dopamine D1 receptor agonist and << D2 receptor >> antagonist effects of the natural product [[ (-)-stepholidine ]]: molecular modeling and dynamics simulations.,ANTAGONIST,[]
"<< (-)-Stepholidine >> (SPD), an active ingredient of the Chinese herb Stephania, is the first compound found to have dual function as a [[ dopamine receptor D1 ]] agonist and D2 antagonist.",AGONIST,[]
"(-)-Stepholidine (<< SPD >>), an active ingredient of the Chinese herb Stephania, is the first compound found to have dual function as a [[ dopamine receptor D1 ]] agonist and D2 antagonist.",AGONIST,[]
"<< (-)-Stepholidine >> (SPD), an active ingredient of the Chinese herb Stephania, is the first compound found to have dual function as a dopamine receptor D1 agonist and [[ D2 ]] antagonist.",ANTAGONIST,[]
"(-)-Stepholidine (<< SPD >>), an active ingredient of the Chinese herb Stephania, is the first compound found to have dual function as a dopamine receptor D1 agonist and [[ D2 ]] antagonist.",ANTAGONIST,[]
"The Ki for << mycophenolic acid >> inhibition of the [[ L263F ]] variant was comparable with the wild-type, and the variant Km for inosine 5'-monophosphate and nicotinamide adenine dinucleotide did not change significantly.",INHIBITOR,[]
"<< L-BOAA >> causes loss of GSH and inhibition of [[ mitochondrial complex I ]] in lumbosacral cord of male mice through oxidation of thiol groups, while female mice are resistant.",INHIBITOR,[]
Female mice express higher levels of glutaredoxin in certain CNS regions and downregulation of glutaredoxin using antisense oligonucleotides sensitizes them to << L-BOAA >> toxicity seen as [[ mitochondrial complex I ]] loss.,DOWNREGULATOR,[]
"Ovariectomy downregulates glutaredoxin and renders female mice vulnerable to << L-BOAA >> toxicity as evidenced by activation of [[ AP1 ]], loss of GSH and complex I activity indicating the important role of glutaredoxin in neuroprotection.",ACTIVATOR,[]
"Ovariectomy downregulates glutaredoxin and renders female mice vulnerable to << L-BOAA >> toxicity as evidenced by activation of AP1, loss of GSH and [[ complex I ]] activity indicating the important role of glutaredoxin in neuroprotection.",ACTIVATOR,[]
<< Estrogen >> protects against mitochondrial dysfunction caused by excitotoxicity by maintaining cellular redox status through higher constitutive expression of [[ glutaredoxin ]] in the CNS.,INDIRECT-UPREGULATOR,[]
"The mechanisms that specify the vesicular phenotype of inhibitory interneurons in vertebrates are poorly understood because the two main inhibitory transmitters, << glycine >> and GABA, share the same [[ vesicular inhibitory amino acid transporter ]] (VIAAT) and are both present in neurons during postnatal development.",SUBSTRATE,[]
"The mechanisms that specify the vesicular phenotype of inhibitory interneurons in vertebrates are poorly understood because the two main inhibitory transmitters, << glycine >> and GABA, share the same vesicular inhibitory amino acid transporter ([[ VIAAT ]]) and are both present in neurons during postnatal development.",SUBSTRATE,[]
"The mechanisms that specify the vesicular phenotype of inhibitory interneurons in vertebrates are poorly understood because the two main inhibitory transmitters, glycine and << GABA >>, share the same [[ vesicular inhibitory amino acid transporter ]] (VIAAT) and are both present in neurons during postnatal development.",SUBSTRATE,[]
"The mechanisms that specify the vesicular phenotype of inhibitory interneurons in vertebrates are poorly understood because the two main inhibitory transmitters, glycine and << GABA >>, share the same vesicular inhibitory amino acid transporter ([[ VIAAT ]]) and are both present in neurons during postnatal development.",SUBSTRATE,[]
We have expressed << VIAAT >> and the plasmalemmal transporters for glycine and [[ GABA ]] in a neuroendocrine cell line and measured the quantal release of glycine and GABA using a novel double-sniffer patch-clamp technique.,SUBSTRATE,[]
We have expressed VIAAT and the << plasmalemmal transporters >> for glycine and [[ GABA ]] in a neuroendocrine cell line and measured the quantal release of glycine and GABA using a novel double-sniffer patch-clamp technique.,SUBSTRATE,[]
We have expressed << VIAAT >> and the plasmalemmal transporters for [[ glycine ]] and GABA in a neuroendocrine cell line and measured the quantal release of glycine and GABA using a novel double-sniffer patch-clamp technique.,SUBSTRATE,[]
We have expressed VIAAT and the << plasmalemmal transporters >> for [[ glycine ]] and GABA in a neuroendocrine cell line and measured the quantal release of glycine and GABA using a novel double-sniffer patch-clamp technique.,SUBSTRATE,[]
We found that << glycine >> is released from vesicles when [[ VIAAT ]] is coexpressed with either the neuronal transporter GlyT2 or the glial transporter GlyT1.,SUBSTRATE,[]
"However, GlyT2 was more effective than GlyT1, probably because GlyT2 is unable to operate in the reverse mode, which gives it an advantage in maintaining the high cytosolic << glycine >> concentration required for efficient vesicular loading by [[ VIAAT ]].",SUBSTRATE,[]
The vesicular inhibitory phenotype was gradually altered from glycinergic to GABAergic through mixed events when << GABA >> is introduced into the secretory cell and competes for uptake by [[ VIAAT ]].,SUBSTRATE,[]
"Interestingly, the VIAAT ortholog from Caenorhabditis elegans (UNC-47), a species lacking glycine transmission, also supports << glycine >> exocytosis in the presence of [[ GlyT2 ]], and a point mutation of UNC-47 that abolishes GABA transmission in the worm confers glycine specificity.",SUBSTRATE,[]
"Together, these results suggest that an increased cytosolic availability of << glycine >> in [[ VIAAT ]]-containing terminals was crucial for the emergence of glycinergic transmission in vertebrates.",SUBSTRATE,[]
<< Na+ >>/Cl- dipole couples agonist binding to [[ kainate receptor ]] activation.,ACTIVATOR,[]
Na+/<< Cl- >> dipole couples agonist binding to [[ kainate receptor ]] activation.,ACTIVATOR,[]
<< Kainate-selective ionotropic glutamate receptors >> (GluRs) require external Na+ and Cl- as well as the neurotransmitter [[ L-glutamate ]] for activation.,ACTIVATOR,[]
Kainate-selective ionotropic glutamate receptors (<< GluRs >>) require external Na+ and Cl- as well as the neurotransmitter [[ L-glutamate ]] for activation.,ACTIVATOR,[]
<< Kainate-selective ionotropic glutamate receptors >> (GluRs) require external [[ Na+ ]] and Cl- as well as the neurotransmitter L-glutamate for activation.,ACTIVATOR,[]
Kainate-selective ionotropic glutamate receptors (<< GluRs >>) require external [[ Na+ ]] and Cl- as well as the neurotransmitter L-glutamate for activation.,ACTIVATOR,[]
<< Kainate-selective ionotropic glutamate receptors >> (GluRs) require external Na+ and [[ Cl- ]] as well as the neurotransmitter L-glutamate for activation.,ACTIVATOR,[]
Kainate-selective ionotropic glutamate receptors (<< GluRs >>) require external Na+ and [[ Cl- ]] as well as the neurotransmitter L-glutamate for activation.,ACTIVATOR,[]
"Additionally, << Na+ >> and Cl- ions coactivate [[ GluR6 ]] receptors by establishing a dipole, accounting for their common effect on KARs.",ACTIVATOR,[]
"Additionally, Na+ and << Cl- >> ions coactivate [[ GluR6 ]] receptors by establishing a dipole, accounting for their common effect on KARs.",ACTIVATOR,[]
"Phenserine. << Phenserine >>, a derivative of physostigmine, was first described as an inhibitor of acetylcholinesterase ([[ AChE ]]) and was shown to improve cognition in various experimental paradigms in rodents and dogs.",INHIBITOR,[]
"Phenserine. << Phenserine >>, a derivative of physostigmine, was first described as an inhibitor of [[ acetylcholinesterase ]] (AChE) and was shown to improve cognition in various experimental paradigms in rodents and dogs.",INHIBITOR,[]
"Phenserine. Phenserine, a derivative of << physostigmine >>, was first described as an inhibitor of acetylcholinesterase ([[ AChE ]]) and was shown to improve cognition in various experimental paradigms in rodents and dogs.",INHIBITOR,[]
"Phenserine. Phenserine, a derivative of << physostigmine >>, was first described as an inhibitor of [[ acetylcholinesterase ]] (AChE) and was shown to improve cognition in various experimental paradigms in rodents and dogs.",INHIBITOR,[]
"<< Phenserine >> deserves attention for an additional quality of action: in addition to inhibiting AChE, it modulates the amount of beta-amyloid precursor protein (APP) in neuronal cell culture by reducing [[ APP ]] translation.",INDIRECT-DOWNREGULATOR,[]
"<< Phenserine >> deserves attention for an additional quality of action: in addition to inhibiting [[ AChE ]], it modulates the amount of beta-amyloid precursor protein (APP) in neuronal cell culture by reducing APP translation.",INHIBITOR,[]
"<< Phenserine >> apparently reduces translational efficiency of [[ APP ]] mRNA into protein, a process that may involve an interaction with iron and/or an iron-responsive element.",INDIRECT-DOWNREGULATOR,[]
"As a consequence, << phenserine >> reduces [[ beta-amyloid ]] peptide (Abeta) formation in vitro and in vivo.",INDIRECT-DOWNREGULATOR,[]
"As a consequence, << phenserine >> reduces beta-amyloid peptide ([[ Abeta ]]) formation in vitro and in vivo.",INDIRECT-DOWNREGULATOR,[]
"Phenserine is also unique because of differing actions of its enantiomers: << (-)-phenserine >> is the active enantiomer for inhibition of [[ AChE ]], whereas (+)-phenserine ('posiphen') has weak activity as an AChE inhibitor and can be dosed much higher.",INHIBITOR,[]
"Phenserine is also unique because of differing actions of its enantiomers: (-)-phenserine is the active enantiomer for inhibition of AChE, whereas << (+)-phenserine >> ('posiphen') has weak activity as an [[ AChE ]] inhibitor and can be dosed much higher.",INHIBITOR,[]
"Phenserine is also unique because of differing actions of its enantiomers: (-)-phenserine is the active enantiomer for inhibition of AChE, whereas (+)-phenserine ('<< posiphen >>') has weak activity as an [[ AChE ]] inhibitor and can be dosed much higher.",INHIBITOR,[]
"BACKGROUND AND PURPOSE: << AMP-activated protein kinase >> (AMPK) is activated by metformin, phenformin, and the AMP mimetic, 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside ([[ AICAR ]]).",ACTIVATOR,[]
"BACKGROUND AND PURPOSE: AMP-activated protein kinase (<< AMPK >>) is activated by metformin, phenformin, and the AMP mimetic, 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside ([[ AICAR ]]).",ACTIVATOR,[]
"BACKGROUND AND PURPOSE: << AMP-activated protein kinase >> (AMPK) is activated by [[ metformin ]], phenformin, and the AMP mimetic, 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (AICAR).",ACTIVATOR,[]
"BACKGROUND AND PURPOSE: AMP-activated protein kinase (<< AMPK >>) is activated by [[ metformin ]], phenformin, and the AMP mimetic, 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (AICAR).",ACTIVATOR,[]
"BACKGROUND AND PURPOSE: << AMP-activated protein kinase >> (AMPK) is activated by metformin, [[ phenformin ]], and the AMP mimetic, 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (AICAR).",ACTIVATOR,[]
"BACKGROUND AND PURPOSE: AMP-activated protein kinase (<< AMPK >>) is activated by metformin, [[ phenformin ]], and the AMP mimetic, 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (AICAR).",ACTIVATOR,[]
"BACKGROUND AND PURPOSE: << AMP-activated protein kinase >> (AMPK) is activated by metformin, phenformin, and the AMP mimetic, [[ 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside ]] (AICAR).",ACTIVATOR,[]
"BACKGROUND AND PURPOSE: AMP-activated protein kinase (<< AMPK >>) is activated by metformin, phenformin, and the AMP mimetic, [[ 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside ]] (AICAR).",ACTIVATOR,[]
"KEY RESULTS: << Phenformin >>, AICAR and metformin increased [[ AMPK (alpha1) ]] activity and decreased I(amiloride).",ACTIVATOR,[]
"KEY RESULTS: Phenformin, << AICAR >> and metformin increased [[ AMPK (alpha1) ]] activity and decreased I(amiloride).",ACTIVATOR,[]
"KEY RESULTS: Phenformin, AICAR and << metformin >> increased [[ AMPK (alpha1) ]] activity and decreased I(amiloride).",ACTIVATOR,[]
The << AMPK >> inhibitor Compound C prevented the action of metformin and AICAR but not [[ phenformin ]].,ACTIVATOR,[]
"Additional pharmacological effects evoked by << AICAR >> and phenformin on I(ouabain), with potential secondary effects on apical Na+ conductance, ENaC activity and monolayer resistance, have important consequences for their use as pharmacological activators of [[ AMPK ]] in cell systems where Na+K+ATPase is an important component.",ACTIVATOR,[]
"Additional pharmacological effects evoked by AICAR and << phenformin >> on I(ouabain), with potential secondary effects on apical Na+ conductance, ENaC activity and monolayer resistance, have important consequences for their use as pharmacological activators of [[ AMPK ]] in cell systems where Na+K+ATPase is an important component.",ACTIVATOR,[]
"Additional pharmacological effects evoked by AICAR and phenformin on I(<< ouabain >>), with potential secondary effects on apical Na+ conductance, ENaC activity and monolayer resistance, have important consequences for their use as pharmacological activators of [[ AMPK ]] in cell systems where Na+K+ATPase is an important component.",ACTIVATOR,[]
"Neuroprotective effect of << nimesulide >>, a preferential [[ COX-2 ]] inhibitor, against pentylenetetrazol (PTZ)-induced chemical kindling and associated biochemical parameters in mice.",INHIBITOR,[]
"Brain cyclooxygenases (<< COX >>), the rate-limiting enzyme in [[ prostaglandin ]] synthesis, is rapidly and transiently induced by convulsions in hippocampal and cortical neurons.",PRODUCT-OF,[]
"Brain << cyclooxygenases >> (COX), the rate-limiting enzyme in [[ prostaglandin ]] synthesis, is rapidly and transiently induced by convulsions in hippocampal and cortical neurons.",PRODUCT-OF,[]
Previous studies have explored the protective effect of naproxen (non-selective COX-inhibitor) or << rofecoxib >> (selective [[ COX-2 ]] inhibitor) against chemical kindling in mice.,INHIBITOR,[]
Previous studies have explored the protective effect of << naproxen >> (non-selective [[ COX ]]-inhibitor) or rofecoxib (selective COX-2 inhibitor) against chemical kindling in mice.,INHIBITOR,[]
"With this background, the present study was designed to explore the possible effect of << nimesulide >> (a preferential [[ COX-2 ]] inhibitor) against pentylenetetrazol (PTZ)-induced kindling epilepsy in mice.",INHIBITOR,[]
"Compared with normal control group, << PTZ >>-kindled mice had significantly higher levels of malondialdehyde, nitrite, [[ myeloperoxidase ]] but had lower levels of reduced glutathione in the whole brain homogenate.",INDIRECT-UPREGULATOR,[]
"These results suggested that << nimesulide >>, a preferential [[ COX-2 ]] inhibitor offered neuroprotection against PTZ-induced kindling in mice.",INHIBITOR,[]
"While vitamin C is essential for PHD activity in vitro, N-acetyl-L-cysteine had no effect, and << gallic acid >> or n-propyl gallate efficiently inhibited the activity of all three [[ PHDs ]], demonstrating different functions of these antioxidants.",INHIBITOR,[]
"While vitamin C is essential for PHD activity in vitro, N-acetyl-L-cysteine had no effect, and gallic acid or << n-propyl gallate >> efficiently inhibited the activity of all three [[ PHDs ]], demonstrating different functions of these antioxidants.",INHIBITOR,[]
"<< LTC4 synthase >> (LTC4S), the pivotal enzyme for the biosynthesis of [[ LTC4 ]] (ref. 10), is an 18-kDa integral nuclear membrane protein that belongs to a superfamily of membrane-associated proteins in eicosanoid and glutathione metabolism that includes 5-lipoxygenase-activating protein, microsomal glutathione S-transferases (MGSTs), and microsomal prostaglandin E synthase 1 (ref. 13).",PRODUCT-OF,[]
"LTC4 synthase (<< LTC4S >>), the pivotal enzyme for the biosynthesis of [[ LTC4 ]] (ref. 10), is an 18-kDa integral nuclear membrane protein that belongs to a superfamily of membrane-associated proteins in eicosanoid and glutathione metabolism that includes 5-lipoxygenase-activating protein, microsomal glutathione S-transferases (MGSTs), and microsomal prostaglandin E synthase 1 (ref. 13).",PRODUCT-OF,[]
"LTC4 synthase (LTC4S), the pivotal enzyme for the biosynthesis of LTC4 (ref. 10), is an 18-kDa integral nuclear membrane protein that belongs to a superfamily of membrane-associated proteins in << eicosanoid >> and glutathione metabolism that includes 5-lipoxygenase-activating protein, [[ microsomal glutathione S-transferases ]] (MGSTs), and microsomal prostaglandin E synthase 1 (ref. 13).",SUBSTRATE,[]
"LTC4 synthase (LTC4S), the pivotal enzyme for the biosynthesis of LTC4 (ref. 10), is an 18-kDa integral nuclear membrane protein that belongs to a superfamily of membrane-associated proteins in << eicosanoid >> and glutathione metabolism that includes 5-lipoxygenase-activating protein, microsomal glutathione S-transferases ([[ MGSTs ]]), and microsomal prostaglandin E synthase 1 (ref. 13).",SUBSTRATE,[]
"LTC4 synthase (LTC4S), the pivotal enzyme for the biosynthesis of LTC4 (ref. 10), is an 18-kDa integral nuclear membrane protein that belongs to a superfamily of membrane-associated proteins in << eicosanoid >> and glutathione metabolism that includes 5-lipoxygenase-activating protein, microsomal glutathione S-transferases (MGSTs), and [[ microsomal prostaglandin E synthase 1 ]] (ref. 13).",SUBSTRATE,[]
"LTC4 synthase (LTC4S), the pivotal enzyme for the biosynthesis of LTC4 (ref. 10), is an 18-kDa integral nuclear membrane protein that belongs to a superfamily of membrane-associated proteins in eicosanoid and << glutathione >> metabolism that includes 5-lipoxygenase-activating protein, [[ microsomal glutathione S-transferases ]] (MGSTs), and microsomal prostaglandin E synthase 1 (ref. 13).",SUBSTRATE,[]
"LTC4 synthase (LTC4S), the pivotal enzyme for the biosynthesis of LTC4 (ref. 10), is an 18-kDa integral nuclear membrane protein that belongs to a superfamily of membrane-associated proteins in eicosanoid and << glutathione >> metabolism that includes 5-lipoxygenase-activating protein, microsomal glutathione S-transferases ([[ MGSTs ]]), and microsomal prostaglandin E synthase 1 (ref. 13).",SUBSTRATE,[]
